round,driver,lap,c_old,c_new,age_old,age_new,t_old,t_new,fuel_old,fuel_new,close_old,close_new,step_obs,pair,d_fuel,d_close,tt,horizon,age,progress,race_laps,n_recent,spread,last_minus_median,median3_minus_last,median8_minus_last,slope,slope_h,kalman_minus_last,kalman_trend,kalman_h,last_delta,field_delta,soft,medium,hard,pace_scale,innovation,median5_minus_last,mean3_minus_last,mean8_minus_last,field_relative,field_spread,trend_change,history_span,position,track_temp_c,air_temp_c,track_temp_change_c,weather_missing,rainfall,humidity_pct,wind_speed_ms,traffic_close,traffic_near,traffic_gap_s,traffic_missing,traffic_change,thermal_age,traffic_age,field_laps_log,target_lap,issued_s,segment,compound,current_s,mean,existing_factorized,age_a16_seconds,age_a16_normalized,age_a64_seconds,age_a64_normalized,age_a256_seconds,age_a256_normalized,state_a16_seconds,state_a16_normalized,state_a64_seconds,state_a64_normalized,state_a256_seconds,state_a256_normalized,environment_a16_seconds,environment_a16_normalized,environment_a64_seconds,environment_a64_normalized,environment_a256_seconds,environment_a256_normalized,environment_a64_balanced,environment_a256_balanced
4,RUS,19.0,MEDIUM,HARD,18.0,3.0,93.97366666666666,93.58366666666666,49.122807017543856,42.98245614035088,0.4184397163120568,0.6994175026089918,0.39000000000000057,MEDIUM>HARD,6.140350877192979,-0.28097778629693504,39.24912708405993,1,19.0,0.3333333333333333,57,3,0.06800000000001205,-0.11699999999999022,0.11699999999999022,0.11699999999999022,-0.05849999999999511,-0.05849999999999511,0.0833278306039773,-0.013726925221576973,-0.013726925221576973,-0.18500000000000227,0.04449999999999932,0,1,0,93.873,-0.17405747126437632,0.11699999999999022,0.10066666666665469,0.10066666666665469,-1.3094999999999999,1.3329999999999984,0.04477307477841814,2.0,5.0,38.7,27.9,0.10000000000000142,0,0,68.8,1.3,0.409574,1.0,1.133547,0,-0.106383,2.812000000000002,0.31127624,5.8664680569332965,20,5514.22,8,MEDIUM,93.873,0.9663434343434372,0.5946667273124487,0.7669837449827541,0.8008529969353055,0.7874398592062777,0.8246692495884277,0.8574779342876035,0.8998962835521623,0.7806423372971576,0.7713035893401878,0.7868041499997865,0.8008448271989704,0.8434766566637074,0.8770249811527503,0.695615220667386,0.7443634700768668,0.7223115932575574,0.7691662354649499,0.8070587581731729,0.8533249444606966,0.6918262881070243,0.8398608317183054
4,SAI,27.0,MEDIUM,HARD,26.0,3.0,95.425,93.35799999999999,39.29824561403509,33.1578947368421,0.23693300113284957,0.1440173873255548,2.0670000000000073,MEDIUM>HARD,6.1403508771929864,0.09291561380729477,38.40945789136108,1,27.0,0.47368421052631576,57,8,0.18350000000000222,0.0,0.4549999999999983,-0.021000000000000796,0.04909999999999855,0.04909999999999855,0.3629062757046597,0.03946902385350173,0.03946902385350173,-1.293999999999997,-0.20550000000000068,0,1,0,94.842,-0.5943583412765037,0.0,0.5829999999999984,0.1478749999999991,-0.09550000000000125,1.036999999999999,-0.009630976146496821,7.0,9.0,37.3,27.7,-0.20000000000000284,0,0,67.4,2.4,0.2,0.752632,1.331684,0,-0.2375,2.483999999999997,0.21600000000000003,6.2166061010848646,28,6283.199,8,MEDIUM,94.842,0.9663434343434372,0.9591798621483272,0.9655454726997145,1.0052067499945396,0.9036182448160521,0.9479232633144395,0.9073072180722959,0.9587412605790036,1.3089432109115786,1.3504343425927392,1.1196516091065698,1.158990776714192,1.0009527689870925,1.049419346081552,1.1066089749067023,1.1844744823802216,0.9735725352192118,1.0344328350545442,0.9325668266722779,0.9884144123551358,0.8030639398125473,0.900670056154331
4,STR,20.0,MEDIUM,SOFT,19.0,6.0,96.80399999999999,96.15066666666667,47.89473684210526,41.75438596491228,0.04819981400292281,0.3294281843915487,0.6533333333333218,MEDIUM>SOFT,6.140350877192979,-0.2812283703886259,39.17176563179955,1,20.0,0.3508771929824561,57,5,0.17100000000000648,0.0,0.0,0.0,0.0859999999999997,0.0859999999999997,-0.027606396190037685,0.06031302069764143,0.06031302069764143,-0.17100000000000648,0.08599999999999852,0,1,0,96.851,0.05257986058552433,0.0,-0.04699999999998283,-0.09959999999999525,1.7459999999999951,1.2430000000000092,-0.02568697930235827,4.0,18.0,37.4,27.8,-1.0,0,0,67.8,1.2,0.056995,0.367876,3.263742,0,-0.0148,1.9199999999999988,0.045596,5.950642552587727,21,5643.321,8,MEDIUM,96.851,0.9663434343434372,1.4131294575935098,1.4259275918330205,1.51825327561584,1.1406152022399467,1.226706858502837,1.0077594918655841,1.0891426007664953,1.4092255200346027,1.4342897729233115,1.2359679797610224,1.289750777232462,1.0693396761260758,1.1402002818578576,0.9874971876428306,1.044433876405619,1.0164179276226737,1.087037756241736,0.9850902053379127,1.0614542558899207,1.0872158833210732,1.0920269207642572
4,STR,36.0,SOFT,SOFT,17.0,3.0,96.79333333333334,95.07133333333333,28.245614035087716,22.10526315789473,0.07870913284786633,0.05087719298245614,1.7220000000000084,SOFT>SOFT,6.1403508771929864,0.027831939865410195,38.442248691280795,1,18.0,0.631578947368421,57,8,0.2184999999999988,0.16899999999999693,0.0,-0.33100000000000307,0.08575000000000146,0.08575000000000146,-0.15405911461340338,0.005109976519886022,0.005109976519886022,-2.4950000000000045,-0.09350000000001302,1,0,0,96.018,0.2716071869875094,-0.16899999999999693,0.7753333333333359,-0.03125,2.2480000000000047,0.5024999999999977,-0.08064002348011544,7.0,17.0,39.2,27.9,0.10000000000000142,0,0,67.7,0.0,0.0625,0.302083,3.343526,0,-0.09486,3.0240000000000022,0.045,6.511745329644728,37,7199.423,9,SOFT,96.018,0.9663434343434372,,,,,,,,,,,,,,,,,,,,,
5,ANT,29.0,SOFT,MEDIUM,32.0,3.0,76.05,77.21866666666666,42.20588235294118,36.029411764705884,0.927556305818869,0.18543084566715873,-1.1686666666666667,SOFT>MEDIUM,6.176470588235297,0.7421254601517103,17.91448844446752,1,33.0,0.4264705882352941,68,8,0.25450000000000017,-0.6750000000000114,0.2190000000000083,0.5525000000000091,-0.017999999999998906,-0.017999999999998906,0.5353900737342769,0.03186844353121168,0.03186844353121168,-0.6750000000000114,-0.06900000000000261,1,0,0,75.752,-0.9022816315574715,0.6750000000000114,0.29800000000001603,0.6521249999999981,-1.3130000000000024,0.8780000000000001,0.04986844353121059,7.0,2.0,18.1,13.4,-0.1999999999999993,0,0,67.5,4.5,0.887417,1.0,0.578352,0,-0.021079999999999988,-22.307999999999996,1.17139044,6.331501849893691,30,5984.17,3,SOFT,75.752,1.021006410256412,0.8257419842527496,1.6357394035440245,1.2652703359804538,1.4473166270746813,1.1471996614028428,1.2177000920388474,0.990076950069614,0.9108540635308979,0.8579935939528461,1.053688561450076,0.9145612170477727,1.0567966783895983,0.8885863962381537,1.5017858332020588,1.6836837905110928,0.9269205719561999,0.9666478104187988,0.9137055142127881,0.831646280384377,0.6373134137975389,0.9495725567126558
5,BEA,28.0,SOFT,MEDIUM,32.0,3.0,77.521,78.63600000000001,43.23529411764705,37.05882352941177,0.13763440860215054,0.22393542025736912,-1.115000000000009,SOFT>MEDIUM,6.176470588235283,-0.08630101165521858,17.907564960378515,1,33.0,0.4117647058823529,68,8,0.08200000000000074,-0.023000000000010346,0.14500000000001023,0.09350000000000591,-0.0004333333333344548,-0.0004333333333344548,0.08496871853930088,-0.009136933337756491,-0.009136933337756491,-0.2960000000000065,0.2580000000000098,1,0,0,77.374,-0.14228873360221428,0.023000000000010346,0.14700000000000557,0.09950000000000614,0.3089999999999975,0.6650000000000063,-0.008703600004422036,7.0,10.0,18.4,13.2,0.09999999999999787,0,0,68.0,4.5,0.070968,0.529032,2.470347,0,-0.07741899999999999,-21.912000000000003,0.09367776000000001,6.324358962381311,29,5971.368,4,SOFT,77.374,1.021006410256412,1.1265705893180744,1.6357394035440245,1.2923622739485643,1.4473166270746813,1.1717634729298707,1.2177000920388474,1.0112764538848653,0.809926013099291,0.7472928870023041,0.9559621022785404,0.8327167031891229,1.006839566507885,0.8595237637854227,0.707053113198675,0.9572599945476991,0.514701291421486,0.5877433042622555,0.7837974686102475,0.7196873213727285,0.6330914406937078,1.0273524781148302
5,BOR,17.0,SOFT,MEDIUM,14.0,3.0,77.78566666666666,79.06,54.55882352941177,49.411764705882355,0.0256961676316515,0.15058287352591151,-1.2743333333333453,SOFT>MEDIUM,5.147058823529413,-0.12488670589426001,17.599842423457087,1,15.0,0.25,68,4,0.027000000000001023,-0.02549999999999386,0.05100000000000193,0.02549999999999386,-0.02500000000000095,-0.02500000000000095,0.0541786064798373,-0.017306086807422374,-0.017306086807422374,-0.05100000000000193,-0.04100000000001103,1,0,0,77.701,-0.10341612373069609,0.02549999999999386,0.08466666666667777,0.06274999999999409,0.4364999999999952,0.5739999999999981,0.007693913192578575,3.0,15.0,18.4,12.9,0.3999999999999986,0,0,72.0,2.0,0.03871,0.277419,3.3976,0,-0.006162000000000001,-9.96,0.023226,5.8522024797744745,18,5142.547,3,SOFT,77.701,1.021006410256412,0.46626427107684937,0.7705646388529848,0.6266013493462761,0.8321621389466274,0.6954889349388947,0.9320528604294882,0.7903178442401302,0.15570663658561945,0.22976926038735682,0.5194587914589421,0.48654655993663576,0.795581051140942,0.6935393618498129,0.3121383148632666,0.46263451414207163,0.42925962098851245,0.4459405534581782,0.761266545600484,0.6759469501659139,0.5081066089225231,0.9198749262355056
5,BOT,27.0,MEDIUM,SOFT,17.0,3.0,79.78899999999999,80.09233333333333,44.26470588235295,38.08823529411765,0.10784275427425549,0.051855107568890974,-0.30333333333334167,MEDIUM>SOFT,6.176470588235297,0.05598764670536452,17.89146388729478,1,18.0,0.39705882352941174,68,8,1.048499999999997,-1.1359999999999957,0.12199999999999989,1.1864999999999952,-0.3317999999999993,-0.3317999999999993,0.6166357874290185,-0.10354437296828922,-0.10354437296828922,-0.12199999999999989,-0.018000000000000682,0,1,0,79.336,-1.0349199375381914,1.1359999999999957,0.45300000000000296,1.2506249999999994,2.271000000000001,0.7689999999999912,0.2282556270317101,7.0,19.0,18.1,13.4,-0.29999999999999716,0,0,67.5,4.5,0.044025,0.119497,6.332471,0,0.0,-12.168,0.031698,6.343880434126331,28,6012.859,6,MEDIUM,79.336,1.021006410256412,0.7121030016032059,1.1265107193345323,0.9641083127281097,1.0952230290576321,0.9427357990790218,1.0526430516175354,0.9090449422622451,0.8047932367961617,0.8157474033153089,0.8999054654514903,0.8524614555575355,0.9302960806317485,0.839974745143677,1.3355319184978525,1.2233959327254604,1.1656065544198313,1.0438715163209442,1.0378879874658664,0.9155531509063191,1.2753628976033966,1.1991628483807353
5,BOT,48.0,SOFT,MEDIUM,17.666666666666668,3.0,79.35199999999999,81.99066666666666,22.99019607843138,17.500000000000004,0.19192446228285356,0.1618252149703107,-2.6386666666666656,SOFT>MEDIUM,5.490196078431378,0.030099247312542876,18.23281289835548,1,19.0,0.7058823529411765,68,5,1.6119999999999948,-1.6119999999999948,1.6119999999999948,1.6119999999999948,-0.4,-0.4,0.7908327946525304,-0.1836582332066956,-0.1836582332066956,-1.6119999999999948,-0.3230000000000004,1,0,0,78.67,-1.6224768761925645,1.6119999999999948,2.7446666666666744,2.4226000000000028,2.3585000000000065,0.6255000000000024,0.2163417667933044,4.0,16.0,18.7,13.6,0.0,0,0,66.4,2.7,0.191083,0.649682,1.80189,0,-0.21885500000000002,-12.388,0.14522308,6.849066282633458,49,7771.542,11,SOFT,78.67,1.021006410256412,0.3212748004399908,0.9525718912210276,0.7766021060608839,0.9561130920564876,0.8018051437820931,0.9880463901077308,0.8446475217796978,1.29073826425096,1.3007143691723437,1.0931337428716534,1.0534211198618748,0.9784921422854851,0.8946022155192154,1.398387749581851,1.5650111235663218,0.9814205181079139,1.0233227241869696,0.9157950357113183,0.862428354673481,0.4493615702170868,0.7085283804538455
5,COL,29.0,MEDIUM,HARD,28.0,4.0,77.08133333333332,77.98466666666667,42.20588235294118,36.029411764705884,0.047761248520261805,0.034175302358988406,-0.9033333333333502,MEDIUM>HARD,6.176470588235297,0.013585946161273399,17.91448844446752,1,29.0,0.4264705882352941,68,8,0.04000000000001336,-0.3810000000000002,0.35999999999999943,0.37349999999999284,-0.009958333333334107,-0.009958333333334107,0.31581372184103884,-0.004223099096591083,-0.004223099096591083,-0.35999999999999943,-0.12199999999999989,0,1,0,76.705,-0.5288620954566738,0.3810000000000002,0.37633333333332075,0.35325000000000273,-0.3539999999999992,0.6850000000000023,0.005735234236743023,7.0,7.0,18.1,13.4,-0.29999999999999716,0,0,67.5,4.5,0.111111,0.823529,1.810121,0,0.06565599999999999,-19.604,0.12888876,6.35088571671474,30,6028.178,4,MEDIUM,76.705,1.021006410256412,1.1006649236627175,1.3245129144492993,1.0746810714436505,1.212286501831506,0.990176229024285,1.0933265623120207,0.9028156125445252,1.0513461361217176,0.961598175558436,1.0730318022206045,0.9318584924479927,1.025827422115918,0.8675242698689819,2.094176300986739,1.8055792558599493,1.4644367848992674,1.2319965145726377,1.1431422007335674,0.9524517415823079,1.6247571164483456,1.3709293505384743
5,HAD,29.0,SOFT,MEDIUM,32.0,3.0,76.68,77.50866666666666,42.20588235294118,36.029411764705884,0.11096964038140507,0.1560597594435251,-0.8286666666666491,SOFT>MEDIUM,6.176470588235297,-0.04509011906212003,17.91448844446752,1,33.0,0.4264705882352941,68,8,0.19200000000000017,0.5330000000000013,-0.46399999999999864,-0.7184999999999917,0.08496666666666688,0.08496666666666688,-0.3720536208047065,0.065840419910712,0.065840419910712,0.46399999999999864,0.06999999999999318,1,0,0,77.093,0.6230415080572556,-0.5330000000000013,-0.4129999999999967,-0.6332500000000039,0.0,0.796999999999997,-0.01912624675595488,7.0,6.0,18.1,13.4,-0.29999999999999716,0,0,67.5,4.5,0.090909,0.584416,2.167081,0,-0.03981,-22.307999999999996,0.11999988,6.340359303727752,30,6001.044,3,SOFT,77.093,1.021006410256412,1.275887058472215,1.6357394035440245,1.2876687877777635,1.4473166270746813,1.16750796674054,1.2177000920388474,1.0076037901536166,1.1993404070300997,1.071359921670689,1.2014032747326915,1.0286174007613724,1.135032649366015,0.9580474746951332,1.009077888169903,1.2109967478765076,0.7138964068385886,0.7509627160132929,0.8869407952637681,0.8007501878325047,0.8191312930868556,1.1321714126846025
