Round,Driver,PitLap,c_old,c_new,age_old,age_new,t_old,t_new,fuel_old,fuel_new,close_old,close_new,step_obs,pair,d_fuel,d_close,tt
8,OCO,32.0,MEDIUM,HARD,13.0,3.0,73.345,73.07,40.42253521126761,35.49295774647887,0.0,0.0,0.2750000000000057,MEDIUM>HARD,4.929577464788736,0.0,51.092599240344256
8,PIA,18.0,MEDIUM,HARD,17.0,3.0,73.24366666666667,71.48966666666666,54.225352112676056,49.29577464788733,0.0,0.0,1.7540000000000049,MEDIUM>HARD,4.9295774647887285,0.0,51.092599240344256
8,PIA,41.0,HARD,HARD,21.0,3.0,72.05233333333332,70.73066666666666,31.549295774647888,26.619718309859156,0.041666666666666664,0.1651017214397496,1.3216666666666583,HARD>HARD,4.929577464788732,-0.12343505477308295,51.092599240344256
8,RUS,18.0,MEDIUM,HARD,17.0,3.0,72.865,71.538,54.225352112676056,49.29577464788733,0.0,0.11188811188811189,1.3269999999999982,MEDIUM>HARD,4.9295774647887285,-0.11188811188811189,51.092599240344256
8,RUS,42.0,HARD,HARD,22.0,3.0,72.13133333333333,70.93633333333334,30.563380281690144,25.633802816901408,0.0,0.07239332771247664,1.1949999999999932,HARD>HARD,4.929577464788736,-0.07239332771247664,51.092599240344256
8,SAI,13.0,SOFT,MEDIUM,12.0,3.0,75.28733333333332,74.10366666666665,59.15492957746479,54.225352112676056,0.7674760853568801,0.0045045045045045045,1.1836666666666673,SOFT>MEDIUM,4.929577464788736,0.7629715808523756,51.092599240344256
8,STR,22.0,MEDIUM,SOFT,21.0,3.0,76.61133333333332,75.00833333333334,50.28169014084508,44.36619718309859,0.33865263277027985,0.2246201985641386,1.6029999999999802,MEDIUM>SOFT,5.915492957746487,0.11403243420614126,51.092599240344256
8,VER,17.0,MEDIUM,HARD,16.0,3.0,72.70800000000001,71.791,55.2112676056338,50.28169014084508,0.0,0.5711759504862953,0.9170000000000158,MEDIUM>HARD,4.929577464788721,-0.5711759504862953,51.092599240344256
8,VER,48.0,HARD,HARD,29.0,4.333333333333333,72.56366666666666,70.69433333333335,24.64788732394366,18.403755868544597,0.02528735632183908,0.07746478873239436,1.8693333333333157,HARD>HARD,6.244131455399064,-0.05217743241055528,51.092599240344256
9,ALB,13.0,HARD,MEDIUM,11.0,10.0,99.005,96.495,55.1923076923077,48.46153846153846,0.1580622848904556,0.020708046964490263,2.509999999999991,HARD>MEDIUM,6.730769230769241,0.13735423792596532,40.54075058036027
9,ALB,22.0,MEDIUM,SOFT,13.666666666666666,5.0,96.71300000000001,95.18700000000001,43.52564102564102,36.34615384615385,0.14261168384879724,0.0,1.5259999999999962,MEDIUM>SOFT,7.179487179487175,0.14261168384879724,40.54075058036027
9,ALO,19.0,MEDIUM,HARD,18.0,3.0,99.35566666666666,98.24666666666667,47.11538461538461,40.38461538461538,0.6479535725766882,0.21137060533967753,1.1089999999999947,MEDIUM>HARD,6.7307692307692335,0.4365829672370106,40.54075058036027
9,BEA,28.0,MEDIUM,HARD,27.0,3.0,97.04066666666667,94.77166666666666,35.0,28.269230769230763,0.3872411666226099,0.37630186577554997,2.2690000000000055,MEDIUM>HARD,6.730769230769237,0.010939300847059907,40.54075058036027
9,BOR,25.0,MEDIUM,HARD,24.0,3.0,95.63533333333334,93.832,39.03846153846154,32.3076923076923,0.015706806282722512,0.6233170250692153,1.8033333333333417,MEDIUM>HARD,6.730769230769241,-0.6076102187864928,40.54075058036027
9,BOT,28.0,MEDIUM,HARD,27.0,3.0,98.008,96.09633333333333,35.0,28.269230769230763,0.13106859299752702,0.0,1.9116666666666617,MEDIUM>HARD,6.730769230769237,0.13106859299752702,40.54075058036027
