round,driver,lap,issued_s,label_s,control_selection_s,pair,new_compound,old_age,new_age,raw_step_s,control_step_s,relative_step_s,controls,control_n,placebo_relative_s,pretrend_corrected_s,control_mad_s,pre_traffic,post_traffic,pre_mean_s,post_mean_s,horizon,age,progress,race_laps,n_recent,spread,last_minus_median,median3_minus_last,median8_minus_last,slope,slope_h,kalman_minus_last,kalman_trend,kalman_h,last_delta,field_delta,soft,medium,hard,pace_scale,innovation,median5_minus_last,mean3_minus_last,mean8_minus_last,field_relative,field_spread,trend_change,history_span,position,track_temp_c,air_temp_c,track_temp_change_c,weather_missing,rainfall,humidity_pct,wind_speed_ms,traffic_close,traffic_near,traffic_gap_s,traffic_missing,traffic_change,thermal_age,traffic_age,field_laps_log,target_lap,segment,compound,current_s,stint_pace_loss,stint_relative_loss,anchor_age,anchor_span,anchor_traffic_change,anchor_traffic_missing
3,BEA,15,5285.536,5837.922,5837.922,MEDIUM>HARD,HARD,15,2,0.8233333333333377,0.2743333333333169,0.5490000000000208,"LAW,ALB,GAS,VER,BOR",5,0.14166666666666572,0.4073333333333551,0.13066666666665583,0.10859466666666667,0.8072186666666666,96.67766666666667,95.85433333333333,1,15.0,0.2830188679245283,53,8,0.24549999999999983,-0.14000000000000057,0.021000000000000796,0.08050000000000068,0.025285714285714227,0.025285714285714227,0.13603290727051842,-0.025479876704483248,-0.025479876704483248,-0.021000000000000796,-0.054000000000002046,0,1,0,96.624,-0.21399363647545044,0.14000000000000057,0.05366666666667186,0.1634999999999991,0.007999999999995566,0.6944999999999979,-0.05076559099019748,7.0,15.0,33.4,18.8,0.10000000000000142,0,0,50.8,0.7,0.123711,0.963918,1.584209,0,0.004540000000000002,-0.9600000000000009,0.0742266,5.780743515792329,16,0,MEDIUM,96.624,-0.13033333333332564,-0.17799999999999727,5.0,10.0,-0.330137,0
3,NOR,15,5257.649,5837.922,5837.922,MEDIUM>HARD,HARD,15,2,0.9203333333333319,0.2743333333333169,0.646000000000015,"ANT,RUS,HAM,VER,GAS",5,-0.03633333333333155,0.6823333333333466,0.1256666666666746,0.39516866666666667,0.218113,95.24433333333333,94.324,1,15.0,0.2830188679245283,53,8,0.1144999999999996,-0.02400000000000091,0.0,0.012000000000000455,-0.028800000000001092,-0.028800000000001092,0.02457630200301253,-0.015650135091170893,-0.015650135091170893,-0.02400000000000091,-0.030000000000001137,0,1,0,95.315,-0.03866102946903993,0.02400000000000091,-0.07066666666666777,0.12950000000000728,-1.343500000000006,0.652000000000001,0.0131498649088302,7.0,5.0,33.2,18.8,-0.09999999999999432,0,0,51.4,1.2,0.397906,1.0,1.190665,0,-0.03367300000000001,-1.0799999999999983,0.2387436,5.749392985908253,16,0,MEDIUM,95.315,0.02033333333334042,-0.20216666666667504,5.0,10.0,-0.2556256666666667,0
3,LEC,16,5351.933,5957.899,5957.899,MEDIUM>HARD,HARD,16,2,1.2303333333333342,0.2393333333333274,0.9910000000000068,"HAM,VER,GAS,ANT",4,-0.2646666666666846,1.2556666666666914,0.20016666666666794,0.038249,0.0,95.50500000000001,94.27466666666668,1,16.0,0.3018867924528302,53,8,0.1325000000000145,0.0,0.0,-0.000999999999990564,0.029949999999998766,0.029949999999998766,0.12917764557828093,0.011075242344074197,0.011075242344074197,-0.5960000000000036,-0.04600000000000648,0,1,0,95.307,-0.20179035117106991,0.0,0.1980000000000075,0.0727499999999992,-1.3089999999999975,1.0474999999999994,-0.01887475765592457,7.0,3.0,33.4,18.8,0.19999999999999574,0,0,49.7,2.1,0.015789,0.126316,3.522088,0,-0.083169,-1.024000000000001,0.010104960000000001,5.811140992976701,17,0,MEDIUM,95.307,-0.13733333333333064,-0.23516666666666686,5.0,11.0,-0.285766,0
4,RUS,19,5514.22,6048.452,6048.452,MEDIUM>HARD,HARD,19,2,0.39000000000000057,0.3226666666666631,0.06733333333333746,"HAM,VER,COL,PIA,NOR",5,,,0.0346666666666664,0.42198566666666665,0.7155956666666666,93.97366666666666,93.58366666666666,1,19.0,0.3333333333333333,57,3,0.06800000000001205,-0.11699999999999022,0.11699999999999022,0.11699999999999022,-0.05849999999999511,-0.05849999999999511,0.0833278306039773,-0.013726925221576973,-0.013726925221576973,-0.18500000000000227,0.04449999999999932,0,1,0,93.873,-0.17405747126437632,0.11699999999999022,0.10066666666665469,0.10066666666665469,-1.3094999999999999,1.3329999999999984,0.04477307477841814,2.0,5.0,38.7,27.9,0.10000000000000142,0,0,68.8,1.3,0.409574,1.0,1.133547,0,-0.106383,2.812000000000002,0.31127624,5.8664680569332965,20,8,MEDIUM,93.873,0.0,0.0,19.0,0.0,0.0,0
4,BOT,20,5640.184,6144.901,6144.901,SOFT>MEDIUM,MEDIUM,14,2,0.41766666666666197,0.1556666666666615,0.26200000000000045,"LIN,PER,ALO,BOR,ALB",5,,,0.3776666666666557,0.20010633333333336,0.4936756666666667,97.175,96.75733333333334,1,14.0,0.3508771929824561,57,5,0.13599999999999568,1.137999999999991,-1.0019999999999953,-1.137999999999991,0.34941666666666416,0.34941666666666416,-0.5511939930543122,0.18469294913754183,0.18469294913754183,1.0019999999999953,0.09300000000000352,1,0,0,97.904,1.0498184229073075,-1.137999999999991,-0.7289999999999992,-1.0297999999999945,2.7989999999999924,1.2430000000000092,-0.16472371752912232,4.0,17.0,37.4,27.8,-1.0,0,0,67.8,1.2,0.357143,0.704082,1.31969,0,0.290133,1.3439999999999992,0.20000008000000002,5.948034989180646,21,8,SOFT,97.904,0.0,0.0,13.0,1.0,0.0,0
4,LEC,20,5605.776,6144.901,6144.901,MEDIUM>HARD,HARD,20,2,0.15333333333332178,0.10000000000000853,0.05333333333331325,"VER,HAM,PIA,ANT,NOR",5,,,0.21133333333334292,0.060502,0.7971303333333334,93.63999999999999,93.48666666666666,1,20.0,0.3508771929824561,57,4,0.0764999999999958,-0.0014999999999929514,0.0,0.0014999999999929514,-0.3711666666666626,-0.3711666666666626,-0.018115622383987784,-0.08951043397592581,-0.08951043397592581,0.14999999999999147,-0.15100000000000335,0,1,0,93.689,0.03457909990021335,0.0014999999999929514,-0.049000000000006594,0.4052499999999952,-1.180499999999995,1.1659999999999897,0.2816562326907368,3.0,3.0,37.4,27.8,-1.3000000000000043,0,0,67.8,1.2,0.058824,0.229947,3.999103,0,-0.0053470000000000045,1.9199999999999988,0.047059199999999995,5.910796644040527,21,8,MEDIUM,93.689,0.0,0.0,19.5,0.5,0.0,0
4,STR,20,5643.321,6144.901,6144.901,MEDIUM>SOFT,SOFT,20,5,0.6533333333333502,0.1556666666666615,0.4976666666666887,"LIN,PER,ALO,BOR,ALB",5,,,0.3776666666666557,0.06710966666666666,0.3346186666666666,96.80400000000002,96.15066666666667,1,20.0,0.3508771929824561,57,5,0.17100000000000648,0.0,0.0,0.0,0.0859999999999997,0.0859999999999997,-0.027606396190037685,0.06031302069764143,0.06031302069764143,-0.17100000000000648,0.08599999999999852,0,1,0,96.851,0.05257986058552433,0.0,-0.04699999999998283,-0.09959999999999525,1.7459999999999951,1.2430000000000092,-0.02568697930235827,4.0,18.0,37.4,27.8,-1.0,0,0,67.8,1.2,0.056995,0.367876,3.263742,0,-0.0148,1.9199999999999988,0.045596,5.950642552587727,21,8,MEDIUM,96.851,0.0,0.0,19.0,1.0,0.0,0
4,ANT,25,6066.067,6633.448,6633.448,MEDIUM>HARD,HARD,25,2,0.46966666666665446,-0.12400000000000944,0.5936666666666639,"VER,COL,LEC,RUS,BOR",5,0.14533333333334042,0.4483333333333235,0.6546666666666425,0.11827966666666667,0.44989799999999996,92.95466666666665,92.485,1,25.0,0.43859649122807015,57,8,0.15699999999999648,0.07399999999999807,-0.07399999999999807,-0.028499999999993975,-0.05112499999999862,-0.05112499999999862,-0.15726387852964763,-0.036761018238614454,-0.036761018238614454,0.26599999999999113,0.20299999999999585,0,1,0,93.068,0.27065871681475073,-0.07399999999999807,-0.11333333333334394,-0.018999999999991246,-1.7420000000000044,1.1304999999999978,0.014363981761384169,7.0,2.0,37.0,27.5,0.0,0,0,68.8,0.6,0.155914,0.543011,2.299924,0,0.043010999999999994,2.0,0.155914,6.126869184114185,26,8,MEDIUM,93.068,-0.21366666666668266,0.1510000000000009,20.0,5.0,0.044927666666666685,0
4,BEA,25,6098.175,6633.448,6633.448,MEDIUM>HARD,HARD,25,2,1.6683333333333366,0.4106666666666712,1.2576666666666654,"OCO,BOR,ALO,STR,RUS",5,-0.5790000000000219,1.8366666666666873,0.15000000000000568,0.3112263333333333,0.4840423333333333,95.55033333333334,93.882,1,25.0,0.43859649122807015,57,8,0.08050000000000068,-0.09199999999999875,0.09199999999999875,0.09099999999999397,-0.01258333333333302,-0.01258333333333302,0.34048268390850467,0.019268076860537504,0.019268076860537504,-0.09199999999999875,0.2389999999999901,0,1,0,95.015,-0.5859871140526707,0.09199999999999875,0.535333333333341,0.2688749999999942,0.009500000000002728,1.116500000000002,0.03185141019387053,7.0,11.0,37.4,27.5,0.3999999999999986,0,0,68.7,1.7,0.2,0.752632,1.761029,0,0.0,2.3999999999999986,0.2,6.1463292576688975,26,8,MEDIUM,95.015,0.3926666666666705,0.7116666666666683,20.0,5.0,-0.407043,0
4,ALB,26,6191.349,6742.227,6742.227,MEDIUM>HARD,HARD,26,2,1.4959999999999951,0.2503333333333444,1.2456666666666507,"BOR,STR,ALO,RUS,LEC",5,-0.19333333333334224,1.438999999999993,0.22500000000000853,0.287957,0.3636743333333334,95.32799999999999,93.832,1,26.0,0.45614035087719296,57,8,0.11999999999999744,-0.13299999999999557,0.15500000000000114,0.07399999999999807,0.014000000000000767,0.014000000000000767,0.19495167432378935,0.0007956030975121535,0.0007956030975121535,-0.15500000000000114,0.005000000000009663,0,1,0,94.964,-0.3264663434971453,0.13299999999999557,0.3639999999999901,0.1548750000000041,-0.03700000000000614,1.036999999999992,-0.013204396902488614,7.0,10.0,37.5,27.6,0.10000000000000142,0,0,68.5,0.9,0.063158,0.394737,3.040145,0,-0.305263,2.6,0.06568432,6.182084906716632,27,8,MEDIUM,94.964,0.3046666666666624,0.3671666666666624,20.0,6.0,0.16007966666666668,0
4,HAM,26,6175.193,6742.227,6742.227,MEDIUM>HARD,HARD,26,2,1.6596666666666522,0.025333333333335872,1.6343333333333163,"VER,LEC,BOR,RUS,ALO",5,-0.1530000000000058,1.7873333333333221,0.22500000000000853,0.09692066666666665,0.06297566666666667,94.41033333333333,92.75066666666667,1,26.0,0.45614035087719296,57,8,0.0799999999999983,0.8169999999999931,-0.7939999999999969,-0.805499999999995,0.017666666666665755,0.017666666666665755,-0.5313108579954644,0.05665034052175901,0.05665034052175901,0.7939999999999969,-0.09199999999999875,0,1,0,94.984,0.8897338977557041,-0.8169999999999931,-0.5736666666666679,-0.7637500000000017,-0.03100000000000591,0.9440000000000026,0.03898367385509326,7.0,5.0,36.8,27.6,-0.6000000000000014,0,0,67.9,0.9,0.168421,0.342105,3.574256,0,0.10459099999999999,1.871999999999997,0.17515784,6.171700597410915,27,8,MEDIUM,94.984,0.264333333333326,0.4909999999999949,20.0,6.0,-0.2054826666666667,0
4,NOR,26,6156.959,6742.227,6742.227,MEDIUM>HARD,HARD,26,2,0.5896666666666732,0.025333333333335872,0.5643333333333374,"LEC,VER,RUS,BOR,ALO",5,0.15333333333332178,0.4110000000000156,0.22500000000000853,0.066059,0.543914,93.17866666666667,92.589,1,26.0,0.45614035087719296,57,8,0.047999999999994714,-0.034000000000006025,0.034000000000006025,0.016999999999995907,0.01975000000000122,0.01975000000000122,0.10382990417960514,0.016798908699679975,0.016798908699679975,-0.32500000000000284,0.01950000000000074,0,1,0,93.059,-0.17387370116593104,0.034000000000006025,0.11966666666667436,0.03650000000000375,-1.9490000000000123,0.9714999999999918,-0.0029510913003212465,7.0,1.0,36.8,27.6,-0.20000000000000284,0,0,67.9,0.9,0.064171,0.128342,12.596092,0,0.005031000000000008,1.871999999999997,0.06673784,6.163314804034641,27,8,MEDIUM,93.059,0.15133333333334065,0.3803333333333303,20.0,6.0,-0.0038333333333333275,0
4,LIN,27,6303.374,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,1.7773333333333312,-0.03300000000000125,1.8103333333333325,"STR,ALO,VER,LEC,RUS",5,0.061666666666667425,1.748666666666665,0.18533333333333246,0.06251,0.12222766666666668,95.981,94.20366666666666,1,27.0,0.47368421052631576,57,8,0.08949999999999392,0.17899999999998784,-0.031999999999996476,-0.08749999999999147,-0.030250000000000554,-0.030250000000000554,-0.17291946910741274,-0.03453030160786201,-0.03453030160786201,0.23499999999999943,-0.1869999999999976,0,1,0,96.07,0.283202952700492,-0.17899999999998784,-0.08899999999999864,-0.08012499999999534,0.8179999999999978,1.0100000000000051,-0.004280301607861456,7.0,13.0,37.3,27.7,-0.20000000000000284,0,0,67.4,2.4,0.067708,0.125,6.676921,0,0.00488100000000001,2.483999999999997,0.07312464,6.22455842927536,28,9,MEDIUM,96.07,-0.4519999999999982,-0.5243333333333359,20.0,7.0,-0.40624,0
4,PIA,27,6264.02,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,1.928666666666686,-0.03300000000000125,1.9616666666666873,"VER,LEC,RUS,STR,ALO",5,-0.7646666666666846,2.726333333333372,0.18533333333333246,0.065379,0.36810600000000004,94.19066666666667,92.26199999999999,1,27.0,0.47368421052631576,57,8,0.2154999999999987,0.0,0.12099999999999511,-0.09799999999999898,0.07425000000000044,0.07425000000000044,0.0921692801063756,0.03105832499024664,0.03105832499024664,-0.12099999999999511,-0.12099999999999511,0,1,0,93.95,-0.15095241969652307,0.0,0.24066666666666947,-0.08325000000000671,-1.0339999999999918,1.0400000000000063,-0.0431916750097538,7.0,2.0,37.3,27.7,0.5,0,0,67.4,2.4,0.069149,0.132979,11.872433,0,0.005319000000000004,2.483999999999997,0.07468092,6.202535517187923,28,8,MEDIUM,93.95,0.612000000000009,0.7279999999999991,20.0,7.0,-0.6873900000000002,0
4,SAI,27,6283.199,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,2.0670000000000073,-0.03300000000000125,2.1000000000000085,"STR,ALO,VER,LEC,RUS",5,-0.7833333333333314,2.88333333333334,0.18533333333333246,0.2334423333333333,0.156543,95.425,93.35799999999999,1,27.0,0.47368421052631576,57,8,0.18350000000000222,0.0,0.4549999999999983,-0.021000000000000796,0.04909999999999855,0.04909999999999855,0.3629062757046597,0.03946902385350173,0.03946902385350173,-1.293999999999997,-0.20550000000000068,0,1,0,94.842,-0.5943583412765037,0.0,0.5829999999999984,0.1478749999999991,-0.09550000000000125,1.036999999999999,-0.009630976146496821,7.0,9.0,37.3,27.7,-0.20000000000000284,0,0,67.4,2.4,0.2,0.752632,1.331684,0,-0.2375,2.483999999999997,0.21600000000000003,6.2166061010848646,28,8,MEDIUM,94.842,0.578000000000003,0.6093333333333296,20.0,7.0,0.152555,0
4,PER,28,6408.265,6939.657,6939.657,MEDIUM>HARD,HARD,28,2,1.4323333333333466,0.15466666666667095,1.2776666666666756,"STR,ALO,VER,RUS,LEC",5,-0.17666666666667652,1.4543333333333521,0.3613333333333344,0.07427633333333333,0.06305699999999999,96.52733333333333,95.09499999999998,1,28.0,0.49122807017543857,57,8,0.16949999999999932,0.5339999999999918,-0.5339999999999918,-0.46649999999999636,0.04875000000000185,0.04875000000000185,-0.31506440798739277,0.021740939706185517,0.021740939706185517,0.5339999999999918,-0.09949999999999903,0,1,0,96.919,0.5004758175863628,-0.5339999999999918,-0.3916666666666657,-0.4116250000000008,2.2369999999999948,1.2624999999999957,-0.02700906029381633,7.0,15.0,37.8,27.8,0.3999999999999986,0,0,66.9,2.1,0.07732,0.123711,5.742775,0,-0.0060130000000000045,3.135999999999997,0.08659839999999999,6.263398262591624,29,8,MEDIUM,96.919,0.04033333333332223,0.12333333333333485,19.0,9.0,0.003464333333333333,0
4,COL,30,6556.866,7134.628,7134.628,MEDIUM>HARD,HARD,30,2,1.213000000000008,-0.24066666666665526,1.4536666666666633,"BEA,VER,STR,RUS,ALO",5,-0.028333333333350197,1.4820000000000135,0.5410000000000394,0.06903633333333335,0.07168433333333334,94.302,93.089,1,30.0,0.5263157894736842,57,8,0.07900000000000063,-0.08300000000001262,0.13100000000000023,0.028000000000005798,0.02507142857142851,0.02507142857142851,-0.0028084976690365693,-0.023961694361626644,-0.023961694361626644,-0.13100000000000023,-0.08599999999999852,0,1,0,94.192,0.0044180532585045285,0.08300000000001262,0.11000000000001364,0.010625000000004547,0.07549999999999102,1.3699999999999974,-0.04903312293305515,7.0,4.0,38.8,27.9,0.7999999999999972,0,0,66.4,0.0,0.069149,0.12234,5.845702,0,0.005656999999999995,4.559999999999997,0.0829788,6.309918278226516,31,8,MEDIUM,94.192,-0.3856666666666513,0.14350000000000307,20.0,10.0,-0.16090899999999997,0
4,OCO,30,6576.641,7134.628,7134.628,MEDIUM>HARD,HARD,30,2,1.5846666666666493,-0.24066666666665526,1.8253333333333046,"STR,ALO,BEA,VER,RUS",5,-0.13266666666665117,1.9579999999999558,0.5410000000000394,0.13088999999999998,0.06560300000000001,95.46233333333333,93.87766666666668,1,30.0,0.5263157894736842,57,8,0.09949999999999903,-0.07500000000000284,0.07500000000000284,0.0049999999999954525,0.05699999999999607,0.05699999999999607,0.056398123170239955,0.021874615535098358,0.021874615535098358,-0.13299999999999557,-0.12100000000000932,0,1,0,95.393,-0.08871999951887233,0.07500000000000284,0.0693333333333328,-0.08250000000001023,1.3319999999999936,1.3319999999999936,-0.03512538446489771,7.0,9.0,38.8,27.9,0.7999999999999972,0,0,66.4,0.0,0.068063,0.13089,6.857833,0,-0.0052350000000000035,4.559999999999997,0.0816756,6.318968113746434,31,8,MEDIUM,95.393,0.3646666666666647,0.784499999999999,20.0,10.0,-0.17203133333333334,0
4,BOR,31,6676.028,7233.29,7233.29,MEDIUM>HARD,HARD,31,2,1.4006666666666518,-0.26233333333334485,1.6629999999999967,"STR,BEA,ALO,ALB,LEC",5,-0.3653333333333393,2.028333333333336,0.269999999999996,0.070056,0.06939533333333334,95.08433333333333,93.68366666666668,1,31.0,0.543859649122807,57,8,0.02750000000000341,0.17799999999999727,-0.17799999999999727,-0.19199999999999307,0.015999999999998238,0.015999999999998238,-0.20419716768363116,-0.02114497553486403,-0.02114497553486403,0.17799999999999727,-0.09099999999999397,0,1,0,95.204,0.3174137806913535,-0.17799999999999727,-0.11966666666666015,-0.1557499999999976,1.4199999999999875,0.9200000000000017,-0.03714497553486227,7.0,9.0,38.9,28.0,0.10000000000000142,0,0,66.6,1.7,0.068063,0.282723,3.742947,0,-0.0003579999999999972,4.835999999999998,0.08439812,6.35088571671474,32,8,MEDIUM,95.204,-0.7240000000000038,0.26783333333331905,19.0,12.0,-0.41789133333333334,0
4,STR,36,7199.423,7726.412,7726.412,SOFT>SOFT,SOFT,18,2,1.7220000000000084,-0.14400000000000546,1.8660000000000139,"BOT,LIN,BEA,OCO,ALB",5,-1.2309999999999945,3.0970000000000084,0.2463333333333253,0.09422900000000001,0.063158,96.79333333333334,95.07133333333333,1,18.0,0.631578947368421,57,8,0.2184999999999988,0.16899999999999693,0.0,-0.33100000000000307,0.08575000000000146,0.08575000000000146,-0.15405911461340338,0.005109976519886022,0.005109976519886022,-2.4950000000000045,-0.09350000000001302,1,0,0,96.018,0.2716071869875094,-0.16899999999999693,0.7753333333333359,-0.03125,2.2480000000000047,0.5024999999999977,-0.08064002348011544,7.0,17.0,39.2,27.9,0.10000000000000142,0,0,67.7,0.0,0.0625,0.302083,3.343526,0,-0.09486,3.0240000000000022,0.045,6.511745329644728,37,9,SOFT,96.018,0.8723333333333443,1.954666666666668,8.0,10.0,0.03172900000000001,0
4,ALO,40,7567.875,8122.711,8122.711,MEDIUM>SOFT,SOFT,40,2,2.441666666666663,-0.19133333333331848,2.6329999999999814,"PER,LIN,ALB,OCO,BEA",5,-0.4410000000000025,3.073999999999984,0.08133333333333326,0.15074566666666667,0.460286,96.99366666666667,94.552,1,40.0,0.7017543859649122,57,8,0.15699999999999648,1.1589999999999918,-0.8469999999999942,-1.1664999999999992,0.12657142857142828,0.12657142857142828,-0.7445714076873458,0.08714186288966748,0.08714186288966748,1.3229999999999933,0.0799999999999983,0,1,0,97.717,1.1468188760862859,-1.1589999999999918,-0.7233333333333292,-1.1063749999999999,3.7055000000000007,0.7519999999999953,-0.0394295656817608,7.0,15.0,39.4,28.0,0.19999999999999574,0,0,67.7,0.8,0.328205,0.65641,1.262288,0,0.266029,7.039999999999997,0.525128,6.610696044717759,41,8,MEDIUM,97.717,0.32833333333334735,1.4145000000000039,19.0,21.0,-0.5434300000000001,0
6,OCO,8,3976.972,4422.136,4422.136,MEDIUM>HARD,HARD,8,2,1.8826666666666512,0.48033333333333417,1.402333333333317,"COL,LIN,STR,ALO,SAI",5,,,0.31799999999999784,,,79.53699999999999,77.65433333333334,1,8.0,0.10256410256410256,78,7,0.3849999999999909,-0.2599999999999909,0.2599999999999909,0.3849999999999909,-0.33500000000000324,-0.33500000000000324,0.031047387676707672,-0.19672922315771085,-0.19672922315771085,-0.3849999999999909,-0.2049999999999983,0,1,0,79.322,-0.05698959361478728,0.2599999999999909,0.2149999999999892,0.7555714285714288,0.4609999999999985,0.9200000000000017,0.1382707768422924,6.0,15.0,43.8,24.1,0.0,0,0,58.7,1.2,0.0,0.0,20.0,1,0.0,2.815999999999999,0.0,5.099866427824199,9,1,MEDIUM,79.322,-0.21766666666667334,0.1508333333333383,5.0,3.0,-0.40471133333333337,1
6,HUL,11,4212.078,4668.054,4668.054,MEDIUM>HARD,HARD,11,2,2.879333333333335,0.1353333333333353,2.7439999999999998,"LIN,COL,SAI,STR,ALO",5,-0.3236666666666679,3.0676666666666677,0.529666666666671,,,79.279,76.39966666666666,1,11.0,0.14102564102564102,78,8,0.32150000000000034,-0.659000000000006,0.659000000000006,1.015500000000003,-0.13063333333333277,-0.13063333333333277,0.36007868339912363,-0.15815178757375717,-0.15815178757375717,-1.0360000000000014,0.3639999999999901,0,1,0,78.714,-0.6029882613130724,0.659000000000006,0.5649999999999977,0.8739999999999952,0.13599999999999568,1.0480000000000018,-0.0275184542404244,7.0,12.0,43.6,24.1,-0.29999999999999716,0,0,57.0,1.0,0.0,0.0,20.0,1,0.0,3.7840000000000007,0.0,5.4116460518550396,12,1,MEDIUM,78.714,-0.6890000000000072,0.2406666666666647,5.0,6.0,-0.6541666666666667,1
6,HAM,27,5412.943,5920.031,5920.031,MEDIUM>HARD,HARD,27,2,1.061333333333323,0.12000000000000455,0.9413333333333185,"PIA,GAS,NOR,BOR,ANT",5,-0.4746666666666641,1.4159999999999826,0.14699999999999136,,,77.98233333333333,76.921,1,27.0,0.34615384615384615,78,8,0.36950000000000216,0.44199999999999307,-0.23699999999999477,-0.6680000000000064,0.1695000000000011,0.1695000000000011,-0.24297490284742196,0.0995307924757382,0.0995307924757382,0.23699999999999477,0.05649999999999977,0,1,0,78.225,0.3742307002939782,-0.44199999999999307,-0.2426666666666648,-0.6557499999999976,-0.6020000000000039,0.30049999999999955,-0.06996920752426289,7.0,2.0,43.7,24.2,0.0,0,0,59.5,1.5,0.0,0.0,20.0,1,0.0,9.396000000000004,0.0,6.282266746896006,28,1,MEDIUM,78.225,1.036999999999992,1.9788333333333314,5.0,22.0,-0.011178333333333334,1
6,RUS,30,5680.957,6156.414,6156.414,MEDIUM>HARD,HARD,30,2,1.8996666666666613,-1.329666666666668,3.2293333333333294,"BOR,OCO,PER,PIA,LAW",5,0.6713333333333509,2.5579999999999785,0.2540000000000049,,,78.74433333333333,76.84466666666667,1,30.0,0.38461538461538464,78,8,0.11049999999999471,-0.012000000000000455,0.0,0.09149999999999636,-0.046214285714284084,-0.046214285714284084,0.17877386869416512,-0.0010341313039962125,-0.0010341313039962125,0.0379999999999967,0.0379999999999967,0,1,0,78.753,-0.27534381930873053,0.012000000000000455,-0.008666666666670153,0.20800000000001262,-0.11899999999999977,0.3790000000000049,0.04518015441028787,7.0,5.0,43.5,24.4,-0.20000000000000284,0,0,59.6,1.5,0.0,0.0,20.0,1,0.0,10.2,0.0,6.398594934535208,31,1,MEDIUM,78.753,1.093666666666664,2.1556666666666757,5.0,25.0,-0.020339333333333334,1
6,HAD,31,5759.168,6236.085,6236.085,MEDIUM>HARD,HARD,31,2,0.6216666666666697,-0.45400000000000773,1.0756666666666774,"LAW,OCO,STR,BOR,PIA",5,0.452666666666687,0.6229999999999905,0.4823333333333295,,,78.78366666666666,78.16199999999999,1,31.0,0.3974358974358974,78,8,0.09550000000000125,-0.10299999999999443,0.10299999999999443,0.12399999999999523,-0.04024999999999821,-0.04024999999999821,0.146512691750047,-0.013684442007421378,-0.013684442007421378,-0.10299999999999443,-0.021000000000000796,0,1,0,78.715,-0.2256557832431838,0.10299999999999443,0.06866666666665822,0.1980000000000075,0.0,0.33199999999999363,0.026565557992576833,7.0,4.0,43.7,24.3,0.20000000000000284,0,0,59.7,0.7,0.0,0.0,20.0,1,0.0,10.788000000000004,0.0,6.428105272684596,32,1,MEDIUM,78.715,1.2639999999999958,2.3410000000000033,5.0,26.0,-0.027925666666666668,1
6,COL,34,6032.634,6478.295,6478.295,MEDIUM>HARD,HARD,34,2,2.221333333333348,-1.046999999999997,3.268333333333345,"LIN,SAI,LAW,HUL,PER",5,-0.5980000000000132,3.8663333333333583,0.7763333333333406,,,80.33033333333334,78.109,1,34.0,0.4358974358974359,78,8,0.3509999999999991,1.9849999999999994,-1.9849999999999994,-2.094999999999999,0.20346666666666663,0.20346666666666663,-1.4307127858547801,0.14735129436085007,0.14735129436085007,1.9849999999999994,0.09250000000000114,0,1,0,81.727,1.9300119797644015,-1.9849999999999994,-1.3966666666666612,-1.9427500000000038,2.8400000000000034,0.980000000000004,-0.05611537230581656,7.0,12.0,43.6,24.3,-0.19999999999999574,0,0,60.7,0.8,0.0,0.0,20.0,1,0.0,11.696000000000002,0.0,6.530877627725885,35,1,MEDIUM,81.727,0.2860000000000156,0.8960000000000055,5.0,29.0,-0.38499733333333336,1
6,LEC,34,5958.736,6478.295,6478.295,MEDIUM>HARD,HARD,34,2,0.7996666666666528,-0.18533333333334667,0.9849999999999994,"BOR,PIA,ALO,GAS,STR",5,-0.5346666666666806,1.51966666666668,0.29299999999999216,,,77.83066666666666,77.031,1,34.0,0.4358974358974359,78,8,0.3374999999999915,0.24099999999999966,0.0,-0.33149999999999125,0.10416071428571197,0.10416071428571197,-0.16060030855179264,0.06160030855895203,0.06160030855895203,0.24099999999999966,0.21999999999999886,0,1,0,77.907,0.24735314807121256,-0.24099999999999966,-0.0763333333333378,-0.3983750000000015,-1.0395000000000039,0.8445000000000036,-0.04256040572675994,7.0,2.0,43.8,24.4,0.09999999999999432,0,0,60.1,0.9,0.0,0.0,20.0,1,0.0,11.967999999999996,0.0,6.508769136971682,35,1,MEDIUM,77.907,0.20899999999998897,1.1821666666666697,5.0,29.0,-0.29665366666666665,1
6,ANT,36,6091.995,6640.114,6640.114,MEDIUM>HARD,HARD,36,2,0.039666666666676065,-0.6720000000000113,0.7116666666666873,"RUS,HAM,HAD,GAS,PIA",5,0.6753333333333273,0.036333333333359974,0.4676666666666591,,,76.58266666666667,76.54299999999999,1,36.0,0.46153846153846156,78,8,0.1699999999999946,-0.43200000000000216,0.0,0.45699999999999363,-0.06833333333333276,-0.06833333333333276,0.21226519645125563,-0.03446782884970401,-0.03446782884970401,0.16499999999999204,0.15000000000000568,0,1,0,76.356,-0.32692630982413107,0.43200000000000216,0.22666666666667368,0.37024999999999864,-2.616500000000002,0.9924999999999997,0.03386550448362875,7.0,1.0,43.7,24.1,0.10000000000000142,0,0,60.6,0.5,0.0,0.0,20.0,1,0.0,12.528000000000004,0.0,6.551080335043404,37,1,MEDIUM,76.356,-0.22800000000000864,0.7081666666666706,5.0,31.0,-0.008686333333333332,1
